StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
4649,8.2,2,3,2,90,4.8,Yes,Yes,73,78,Placed
4650,7.8,1,2,1,70,4.3,Yes,Yes,59,71,Placed
4651,7.6,1,1,0,78,4.2,No,No,55,62,NotPlaced
4652,7.5,1,2,0,76,4.7,No,Yes,59,73,NotPlaced
4653,7.5,1,2,1,79,4.5,No,Yes,61,70,NotPlaced
4654,7.6,1,3,1,90,4.5,Yes,Yes,70,80,NotPlaced
4655,7.4,1,2,0,74,4.1,Yes,Yes,66,68,NotPlaced
4656,8.3,1,1,2,79,3.7,Yes,Yes,82,76,Placed
4657,7.6,1,1,0,81,4,No,No,55,70,NotPlaced
4658,8,0,3,2,82,4.8,Yes,No,73,82,Placed
4659,8.3,1,3,2,90,4.8,Yes,Yes,83,88,Placed
4660,7.7,1,1,0,63,3.9,No,No,65,68,Placed
4661,7.5,1,1,1,69,3.4,No,Yes,59,71,NotPlaced
4662,7.4,0,1,0,72,4.5,No,Yes,55,75,NotPlaced
4663,8.4,0,1,0,76,4.2,Yes,Yes,55,85,Placed
4664,7,1,1,1,63,3.7,Yes,Yes,55,73,NotPlaced
4665,8.3,2,3,2,90,4.8,Yes,Yes,78,83,Placed
4666,7.5,1,1,1,76,3.9,No,Yes,77,67,NotPlaced
4667,7.7,1,3,2,86,4.4,Yes,Yes,83,67,Placed
4668,8.3,2,3,2,90,4.7,No,Yes,71,73,Placed
4669,7.5,1,1,1,77,4.1,Yes,No,77,67,NotPlaced
4670,7.6,2,1,3,67,3.7,No,Yes,55,68,NotPlaced
4671,8.1,1,3,2,90,4.3,Yes,Yes,73,86,Placed
4672,7.9,1,3,1,80,4.8,Yes,No,79,87,Placed
4673,8.4,1,1,2,78,4.1,No,Yes,73,79,NotPlaced
4674,8,1,3,0,87,4.3,Yes,Yes,81,77,Placed
4675,7.5,1,2,0,78,4.4,Yes,Yes,67,62,Placed
4676,7.7,0,2,0,70,4,No,Yes,55,66,NotPlaced
4677,7.6,1,1,0,71,3.9,Yes,Yes,55,78,Placed
4678,7.6,1,1,0,66,4.1,No,No,67,73,NotPlaced
4679,6.5,0,2,0,70,4.4,Yes,Yes,55,71,NotPlaced
4680,8.4,0,3,2,90,4.6,Yes,Yes,66,84,NotPlaced
4681,7.8,0,1,1,77,4.3,No,No,60,68,Placed
4682,8.4,0,3,2,78,4.8,No,Yes,85,65,Placed
4683,8.5,2,3,2,90,4.8,Yes,Yes,82,70,Placed
4684,8,0,3,3,72,4.5,Yes,Yes,71,81,Placed
4685,7.5,1,1,0,81,3.8,Yes,Yes,56,58,NotPlaced
4686,7,1,2,2,90,4.5,Yes,Yes,55,82,Placed
4687,7.6,0,1,1,69,4.5,No,No,55,71,Placed
4688,7.6,1,1,0,60,4.2,No,Yes,73,65,NotPlaced
4689,7.4,1,3,0,87,4.8,Yes,Yes,72,85,Placed
4690,7.9,1,1,0,83,4.8,Yes,Yes,89,85,Placed
4691,8.3,2,3,0,84,3.9,Yes,Yes,55,86,Placed
4692,6.7,0,3,0,70,4.7,Yes,No,89,67,NotPlaced
4693,7.2,1,3,2,87,4.8,Yes,Yes,81,88,Placed
4694,8.2,2,3,2,86,4.5,Yes,Yes,87,63,Placed
4695,7.7,1,1,1,70,4.1,No,No,57,71,NotPlaced
4696,7.5,0,1,0,81,4.4,No,No,66,67,NotPlaced
4697,8.2,1,3,1,80,4.8,Yes,Yes,72,82,Placed
4698,8.2,1,2,0,87,4.2,Yes,Yes,81,80,NotPlaced
4699,7.5,1,1,0,71,3.7,Yes,Yes,69,84,NotPlaced
4700,6.8,1,2,1,71,3.7,No,Yes,56,62,NotPlaced
4701,6.5,0,1,1,66,3.6,No,No,55,70,NotPlaced
4702,7.5,1,1,1,82,4.6,No,Yes,55,65,NotPlaced
4703,8.5,2,3,2,90,4.6,Yes,Yes,74,85,Placed
4704,7.5,1,1,1,80,4.1,No,Yes,55,65,NotPlaced
4705,7.7,1,1,0,68,4.3,No,Yes,65,67,NotPlaced
4706,7.3,1,2,0,68,3.8,No,Yes,59,57,NotPlaced
4707,6.5,1,1,1,73,4.2,No,No,55,57,NotPlaced
4708,7.9,0,1,0,88,4.3,Yes,Yes,73,81,NotPlaced
4709,8,2,2,2,77,4.8,Yes,No,76,80,NotPlaced
4710,8.4,2,3,3,90,4.6,Yes,Yes,70,78,Placed
4711,7.1,2,1,2,77,4.1,Yes,Yes,61,68,NotPlaced
4712,7.7,2,1,1,70,3.5,Yes,Yes,66,67,Placed
4713,6.6,1,1,1,72,4.3,No,No,63,74,NotPlaced
4714,8.4,0,3,0,87,4.6,Yes,Yes,57,71,Placed
4715,8.4,1,3,0,84,4.1,Yes,Yes,80,75,NotPlaced
4716,8.5,2,3,2,90,4.8,Yes,Yes,83,87,Placed
4717,8.4,2,1,2,84,4.5,Yes,Yes,60,85,NotPlaced
4718,7,0,2,1,73,3.9,No,No,64,59,NotPlaced
4719,8.4,2,2,0,90,4.1,Yes,Yes,76,78,NotPlaced
4720,6.8,1,1,0,74,4.2,No,Yes,58,73,NotPlaced
4721,7.6,1,3,1,77,4.1,Yes,No,63,87,Placed
4722,7.8,2,3,2,84,4.4,Yes,No,87,80,NotPlaced
4723,8.1,2,2,1,65,4.8,Yes,No,56,68,NotPlaced
4724,7.5,1,1,0,81,4.2,No,Yes,55,59,NotPlaced
4725,8.3,2,3,2,90,4.4,Yes,Yes,84,86,Placed
4726,8.3,1,2,2,76,4.5,No,Yes,74,70,Placed
4727,8.2,1,3,2,84,4.4,Yes,Yes,70,83,Placed
4728,7.4,1,3,2,81,4.5,Yes,Yes,73,83,NotPlaced
4729,7.5,1,1,1,83,4.4,No,Yes,56,63,NotPlaced
4730,7.6,0,2,1,81,4.4,Yes,Yes,70,63,Placed
4731,6.7,1,1,1,75,3.8,No,No,65,71,NotPlaced
4732,7.8,2,3,1,79,3.9,Yes,Yes,82,64,NotPlaced
4733,7.4,0,1,1,64,4.7,No,Yes,76,71,NotPlaced
4734,8.6,1,3,0,74,4.4,Yes,Yes,86,81,Placed
4735,8.1,2,3,2,90,4.8,Yes,Yes,72,83,Placed
4736,7.6,2,1,1,85,4.4,No,Yes,59,75,NotPlaced
4737,7.4,1,3,1,73,4.4,No,Yes,55,74,NotPlaced
4738,8.3,2,2,0,90,4.3,Yes,Yes,61,71,Placed
4739,7.6,0,3,0,85,4.3,No,Yes,64,83,Placed
4740,7.9,2,3,2,90,4.8,Yes,No,88,77,Placed
4741,8.4,2,3,2,89,4.5,Yes,Yes,75,87,Placed
4742,8.4,0,3,2,88,3.7,Yes,Yes,76,85,Placed
4743,8.5,1,3,2,90,4.8,Yes,Yes,88,87,NotPlaced
4744,8.5,2,3,2,90,4.3,Yes,Yes,79,83,Placed
4745,7.5,1,1,0,85,4.5,No,No,55,70,NotPlaced
4746,8.8,1,3,2,89,4.4,Yes,Yes,77,76,Placed
4747,8.3,1,3,1,66,4.3,No,No,78,71,NotPlaced
4748,8.1,1,1,0,76,4.2,No,Yes,75,83,Placed
4749,8.2,1,1,2,85,4.8,Yes,Yes,79,82,Placed
4750,8.3,1,1,0,80,3.6,No,Yes,80,75,NotPlaced
4751,6.7,1,1,0,71,4.5,No,No,58,59,NotPlaced
4752,7.1,1,1,1,76,4.2,Yes,Yes,81,82,Placed
4753,7.4,1,2,0,76,3.5,No,Yes,62,60,NotPlaced
4754,8.4,0,3,0,83,4.5,Yes,Yes,85,67,Placed
4755,8,2,1,2,81,3.9,No,No,64,70,Placed
4756,8.4,2,3,2,89,4.8,Yes,Yes,87,83,Placed
4757,7.8,1,1,0,79,4.6,No,No,76,63,NotPlaced
4758,8.9,2,2,0,90,4.8,Yes,Yes,72,87,Placed
4759,8.2,2,3,1,90,4.8,Yes,Yes,84,78,Placed
4760,7.6,0,1,1,68,4.1,No,No,63,64,NotPlaced
4761,8.7,2,3,2,78,4.8,Yes,Yes,85,75,Placed
4762,7.2,1,2,0,75,4.2,Yes,Yes,73,70,Placed
4763,8.4,2,3,0,83,4.4,Yes,Yes,85,82,Placed
4764,7.5,1,1,0,64,4,No,No,58,71,NotPlaced
4765,7.4,1,2,0,76,4.5,No,No,68,73,NotPlaced
4766,6.7,1,1,0,82,3.7,No,Yes,55,58,NotPlaced
4767,7,1,2,1,84,3.9,No,Yes,57,64,NotPlaced
4768,7.8,1,3,2,82,4.8,Yes,No,78,77,Placed
4769,8.1,2,3,2,90,4.6,Yes,Yes,77,81,Placed
4770,7.5,1,1,0,69,4.5,No,No,64,66,NotPlaced
4771,7.4,1,1,0,77,3.8,No,Yes,55,73,NotPlaced
4772,6.6,0,1,0,63,4.2,No,No,61,70,NotPlaced
4773,6.6,0,1,1,72,3.5,No,Yes,80,66,NotPlaced
4774,8.3,1,3,2,90,4.3,Yes,Yes,80,84,Placed
4775,6.7,1,1,0,70,3.7,No,Yes,56,68,NotPlaced
4776,9,2,3,2,84,4.4,Yes,Yes,77,80,NotPlaced
4777,8.1,1,3,2,90,4.7,No,Yes,72,88,Placed
4778,7.5,1,1,0,75,4.8,No,Yes,68,68,NotPlaced
4779,8.2,1,2,0,83,4.1,No,Yes,58,85,NotPlaced
4780,7.7,1,1,0,74,3.3,No,Yes,57,73,NotPlaced
4781,8.2,2,3,2,78,4.8,Yes,Yes,83,83,Placed
4782,7.5,0,1,0,78,4,No,No,55,71,NotPlaced
4783,6.8,1,3,2,79,4.4,Yes,Yes,71,87,Placed
4784,8.4,0,3,0,90,4.5,Yes,Yes,71,83,Placed
4785,7.7,1,3,2,87,4.8,Yes,Yes,70,88,Placed
4786,8.2,2,1,0,82,4.7,Yes,Yes,63,72,Placed
4787,8.3,1,3,2,79,4.7,Yes,Yes,76,78,NotPlaced
4788,6.6,2,2,2,71,3.6,No,No,63,69,NotPlaced
4789,8.6,2,1,3,80,4.5,Yes,Yes,83,81,Placed
4790,6.5,1,2,1,74,3.9,No,Yes,77,71,NotPlaced
4791,7.5,1,3,1,72,4.4,No,Yes,76,85,NotPlaced
4792,8.2,2,3,0,87,4.3,Yes,Yes,83,84,Placed
4793,7.2,1,2,1,76,4.1,No,No,73,65,NotPlaced
4794,7.6,1,1,1,86,4.1,No,No,57,64,NotPlaced
4795,6.5,1,1,0,64,4.4,No,Yes,61,73,NotPlaced
4796,7.4,1,2,0,79,4.2,No,Yes,79,71,Placed
4797,8.6,1,2,1,70,4.1,No,Yes,55,68,NotPlaced
4798,7.7,2,3,0,80,4.8,Yes,Yes,73,83,Placed
4799,7.6,1,2,2,80,4.5,No,Yes,77,71,Placed
4800,8.6,1,3,3,90,4.8,Yes,Yes,72,85,Placed
4801,7.3,1,1,0,71,3.8,Yes,No,61,64,NotPlaced
4802,7.7,2,1,0,74,4.1,Yes,Yes,78,68,Placed
4803,7.8,1,3,0,82,4.2,Yes,No,60,86,Placed
4804,8.4,2,1,0,77,4.6,No,Yes,55,60,NotPlaced
4805,7.5,1,3,0,84,4.2,Yes,Yes,82,69,Placed
4806,7.5,2,3,2,80,4.5,Yes,Yes,77,67,NotPlaced
4807,7.8,1,3,2,88,4.6,Yes,No,76,81,Placed
4808,6.5,1,1,1,68,4.7,No,No,59,73,NotPlaced
4809,6.8,1,2,2,70,4,Yes,Yes,62,69,NotPlaced
4810,7.5,1,1,0,71,3.6,Yes,No,61,71,Placed
4811,7.9,1,1,0,74,4.5,Yes,Yes,56,70,Placed
4812,7.4,2,3,0,80,4,No,Yes,79,62,NotPlaced
4813,8.4,1,1,1,70,3.7,Yes,Yes,55,63,NotPlaced
4814,7.6,0,1,1,79,3.5,Yes,Yes,67,63,Placed
4815,8.3,1,3,0,82,4.6,Yes,Yes,73,88,NotPlaced
4816,7.2,2,1,1,89,4,Yes,Yes,77,83,NotPlaced
4817,8.3,1,3,1,89,4.8,Yes,Yes,79,84,Placed
4818,6.6,1,1,1,80,3.5,No,No,70,72,NotPlaced
4819,8.4,0,3,1,90,4.5,Yes,Yes,75,82,Placed
4820,8.2,0,2,1,69,3.5,No,Yes,58,64,NotPlaced
4821,8,2,3,1,78,4.5,Yes,Yes,79,80,Placed
4822,8.4,2,3,2,90,4.6,Yes,Yes,69,82,Placed
4823,8.4,1,3,2,84,4.8,Yes,Yes,80,88,Placed
4824,7.3,1,2,1,68,3.9,No,No,56,65,NotPlaced
4825,6.5,1,2,2,88,4.7,Yes,Yes,77,69,Placed
4826,7.4,0,2,1,79,4.6,No,Yes,61,67,NotPlaced
4827,8.3,2,3,2,90,4.7,Yes,Yes,73,74,Placed
4828,8.3,2,2,1,64,4,No,Yes,55,65,Placed
4829,7.8,1,1,2,74,3.8,No,Yes,60,81,NotPlaced
4830,8.2,2,3,2,90,4.6,Yes,Yes,85,85,Placed
4831,8.2,1,3,1,88,3.9,No,No,79,68,NotPlaced
4832,7.7,1,1,0,76,4.1,No,Yes,55,64,NotPlaced
4833,6.5,1,3,2,73,4.3,Yes,Yes,55,68,Placed
4834,8.3,2,2,2,90,4.7,No,Yes,73,85,NotPlaced
4835,8.5,1,3,2,89,4.3,Yes,Yes,77,70,Placed
4836,8.3,0,3,1,79,4.5,Yes,No,55,64,NotPlaced
4837,6.6,2,2,0,75,4.4,No,No,80,62,NotPlaced
4838,8.8,2,3,3,79,4.4,Yes,Yes,67,82,Placed
4839,8.4,2,3,2,90,4.8,Yes,Yes,78,85,Placed
4840,7.9,1,3,1,90,4.8,Yes,Yes,76,81,Placed
4841,8,0,1,3,90,4.8,Yes,Yes,81,82,Placed
4842,8,1,3,0,90,4.4,Yes,Yes,77,87,Placed
4843,7.6,2,3,2,90,4.8,Yes,Yes,75,86,Placed
4844,8.8,2,3,2,90,4.8,Yes,Yes,74,88,Placed
4845,7.6,0,1,0,76,4.1,No,No,65,67,NotPlaced
4846,7.6,1,3,0,69,3.9,Yes,Yes,74,72,Placed
4847,8.7,2,3,3,89,4.5,Yes,Yes,72,87,Placed
4848,6.6,0,1,1,78,4.4,No,Yes,55,73,NotPlaced
4849,7.3,0,1,2,82,4.7,Yes,Yes,78,87,Placed
4850,6.5,1,1,1,80,4.4,No,Yes,60,65,NotPlaced
4851,8.6,2,2,2,81,4.8,Yes,Yes,78,81,Placed
4852,7.5,1,2,1,71,4,No,No,82,65,NotPlaced
4853,8.5,1,3,2,87,4.8,Yes,Yes,67,85,Placed
4854,8.4,1,3,2,90,4.8,Yes,Yes,77,79,Placed
4855,7.4,1,1,1,80,3.6,Yes,Yes,78,74,NotPlaced
4856,7.5,1,2,0,70,3.4,No,Yes,55,66,NotPlaced
4857,7.4,0,1,1,70,3.9,No,No,57,69,NotPlaced
4858,7.6,1,1,1,63,4.5,No,No,70,63,NotPlaced
4859,8,2,3,0,90,4.7,No,Yes,73,87,Placed
4860,8,2,3,2,90,4.8,Yes,Yes,78,85,Placed
4861,7.3,1,1,1,68,4.2,No,No,55,61,NotPlaced
4862,7.5,0,2,0,67,4.3,Yes,Yes,55,68,NotPlaced
4863,6.7,0,1,0,80,3.1,No,Yes,55,63,NotPlaced
4864,7.7,1,1,0,79,4.3,Yes,Yes,85,71,NotPlaced
4865,6.5,1,3,2,84,4.6,No,Yes,55,71,Placed
4866,7.5,1,1,1,63,3.5,No,No,55,64,NotPlaced
4867,7.3,1,1,2,81,3.7,No,Yes,58,76,NotPlaced
4868,7.5,2,2,2,90,4.2,Yes,Yes,70,87,NotPlaced
4869,8.5,2,3,1,85,4.1,Yes,Yes,89,79,Placed
4870,8.3,2,3,2,90,4.5,Yes,Yes,87,86,Placed
4871,7.6,0,1,0,90,4.1,No,Yes,77,79,NotPlaced
4872,8.6,1,2,0,77,4.5,Yes,Yes,80,84,Placed
4873,8.1,0,3,2,81,4.2,Yes,Yes,90,84,Placed
4874,8.3,1,3,2,90,4.5,No,Yes,77,81,NotPlaced
4875,8.3,0,3,2,89,4.8,Yes,Yes,86,85,Placed
4876,7.9,1,2,0,78,4.5,Yes,Yes,75,81,Placed
4877,7.6,2,3,2,81,4.3,Yes,Yes,86,69,Placed
4878,7.7,1,1,0,86,4.1,No,Yes,55,70,NotPlaced
4879,7.6,1,2,0,84,3.6,No,Yes,75,60,Placed
4880,6.5,1,3,1,75,4.5,Yes,Yes,59,64,NotPlaced
4881,6.6,0,1,1,77,4.3,Yes,Yes,82,66,NotPlaced
4882,8,1,3,0,86,4.4,Yes,Yes,78,88,NotPlaced
4883,8,1,2,2,72,4.3,Yes,Yes,82,81,NotPlaced
4884,8.5,1,1,2,86,4.5,Yes,Yes,74,83,Placed
4885,7.7,1,1,1,73,4.4,Yes,Yes,82,81,NotPlaced
4886,6.5,1,2,0,60,4.7,No,Yes,55,63,NotPlaced
4887,8.1,2,3,2,90,4.8,Yes,Yes,71,86,Placed
4888,6.5,0,3,2,72,4.1,Yes,Yes,87,80,Placed
4889,6.7,0,1,0,76,4,No,Yes,55,70,NotPlaced
4890,8.1,1,2,1,77,3.8,Yes,No,70,64,NotPlaced
4891,8,2,2,2,86,4.8,Yes,Yes,84,82,Placed
4892,8.3,2,3,2,82,4.3,No,Yes,74,60,Placed
4893,8.6,1,2,3,76,4.7,Yes,Yes,81,80,NotPlaced
4894,7.4,1,2,0,89,3.6,No,No,62,72,NotPlaced
4895,8.2,1,3,0,90,4.7,Yes,Yes,80,80,Placed
4896,8.3,0,3,2,86,4.7,Yes,Yes,82,86,Placed
4897,6.7,1,1,1,67,4.2,No,No,72,73,NotPlaced
4898,7.5,1,3,2,83,4.8,No,Yes,72,82,NotPlaced
4899,8.6,2,3,2,90,4.8,Yes,Yes,87,84,Placed
4900,8.3,2,3,2,84,4,Yes,Yes,78,86,NotPlaced
4901,7.4,1,2,1,70,3.8,Yes,Yes,70,68,NotPlaced
4902,8.4,2,3,2,86,4.8,Yes,Yes,74,81,Placed
4903,8.1,1,3,0,77,4.1,No,Yes,70,84,NotPlaced
4904,6.7,1,1,1,67,3.4,No,No,56,62,NotPlaced
4905,8.1,1,3,2,90,4.4,Yes,Yes,77,86,Placed
4906,7.4,1,1,0,80,4.1,No,Yes,75,68,NotPlaced
4907,7.8,2,3,2,90,4.8,Yes,Yes,71,84,Placed
4908,7.9,0,2,1,76,4.7,Yes,Yes,82,82,NotPlaced
4909,8.4,1,2,1,87,4.7,No,Yes,76,67,NotPlaced
4910,6.9,1,1,1,64,3.5,No,No,68,66,NotPlaced
4911,6.7,1,1,0,83,4.2,No,No,55,57,NotPlaced
4912,7.1,1,2,1,73,3.9,No,Yes,79,72,Placed
4913,7.6,0,1,0,81,4.4,Yes,Yes,84,83,Placed
4914,7.5,0,3,2,78,4.2,Yes,Yes,81,86,NotPlaced
4915,7.9,1,3,1,81,4.5,No,Yes,75,73,Placed
4916,7.5,0,3,2,90,4.3,No,Yes,89,86,Placed
4917,8,2,3,2,90,4.8,Yes,Yes,68,85,Placed
4918,7.4,0,2,1,76,4,No,Yes,69,73,NotPlaced
4919,8.5,2,1,0,86,4.5,Yes,Yes,80,82,Placed
4920,8,0,3,1,83,4.4,Yes,Yes,83,79,Placed
4921,7.3,1,2,1,67,4.6,No,No,59,80,NotPlaced
4922,6.6,1,2,1,62,3.7,No,Yes,73,60,NotPlaced
4923,8.5,2,3,2,90,4.6,Yes,Yes,80,87,Placed
4924,7.5,1,3,1,66,3.8,No,Yes,69,72,NotPlaced
4925,7.7,1,1,0,79,4.6,No,No,88,61,NotPlaced
4926,7.6,1,2,1,67,4.4,Yes,Yes,61,73,Placed
4927,8.6,2,3,2,90,4.8,Yes,Yes,73,88,Placed
4928,8.4,1,3,0,86,4.7,Yes,Yes,80,70,Placed
4929,7.7,1,1,3,79,4.1,Yes,Yes,82,82,Placed
4930,8.2,1,3,2,86,4.8,Yes,Yes,86,83,Placed
4931,8.6,2,3,2,90,4.8,Yes,Yes,76,88,Placed
4932,6.5,1,2,1,79,4.1,No,Yes,60,60,NotPlaced
4933,8.5,1,2,0,75,4.5,No,Yes,65,73,NotPlaced
4934,7.5,1,2,1,90,3.8,Yes,Yes,82,86,Placed
4935,6.7,1,2,1,68,4.3,No,Yes,56,68,NotPlaced
4936,8.4,2,3,2,90,4.8,Yes,Yes,69,83,Placed
4937,7.5,1,1,0,60,3.7,No,Yes,55,74,NotPlaced
4938,8.5,1,1,2,82,4.4,Yes,Yes,82,85,Placed
4939,8.5,1,2,2,90,4.6,Yes,Yes,79,84,Placed
4940,7.6,1,3,0,90,4.8,Yes,Yes,75,85,Placed
4941,7.6,1,3,0,75,4.2,Yes,No,76,76,Placed
4942,8.3,0,3,2,90,4.8,Yes,No,90,84,Placed
4943,8.1,2,3,2,89,4.6,Yes,Yes,73,83,NotPlaced
4944,6.7,1,2,1,76,3.2,No,Yes,55,80,NotPlaced
4945,7.7,1,3,1,78,3.9,Yes,No,66,83,NotPlaced
4946,6.7,0,1,0,77,4.1,No,No,63,68,NotPlaced
4947,6.5,0,1,0,60,3.9,No,No,64,66,NotPlaced
4948,6.7,1,1,2,89,4.3,Yes,Yes,73,67,NotPlaced
4949,8.5,2,3,2,83,4.6,Yes,Yes,73,81,Placed
4950,7.7,1,2,2,80,4.5,No,Yes,78,84,Placed
4951,8.1,0,2,2,75,4.3,Yes,Yes,84,88,Placed
4952,6.5,2,1,1,73,4.3,Yes,No,86,81,NotPlaced
4953,8,1,3,1,87,3.9,No,Yes,56,66,NotPlaced
4954,7.4,1,2,0,69,4.1,No,No,58,71,NotPlaced
4955,7.4,1,2,1,71,3.5,No,No,74,64,NotPlaced
4956,8.2,2,1,0,79,4.6,Yes,No,63,65,NotPlaced
4957,7.4,1,2,1,71,4.1,No,Yes,62,72,NotPlaced
4958,7.9,1,3,1,76,4.3,No,No,62,65,NotPlaced
4959,8.1,2,1,1,75,4.7,Yes,Yes,60,70,NotPlaced
4960,8.3,2,3,2,90,4.8,Yes,Yes,90,85,Placed
4961,8.1,0,2,2,86,4.6,Yes,Yes,57,79,NotPlaced
4962,8.4,2,3,2,90,4.8,Yes,Yes,70,86,Placed
4963,9.1,1,1,0,75,3.8,No,No,55,62,Placed
4964,8.2,1,3,2,90,4.8,Yes,Yes,77,87,Placed
4965,7.7,0,1,0,82,4.1,No,Yes,56,75,NotPlaced
4966,6.7,1,1,1,68,4.8,Yes,No,57,65,NotPlaced
4967,8.3,2,3,2,90,4.7,Yes,Yes,85,82,Placed
4968,8,1,3,2,90,4.8,Yes,Yes,69,85,NotPlaced
4969,8.3,2,3,2,87,4.7,Yes,Yes,84,80,Placed
4970,7.9,1,3,2,89,4.8,Yes,Yes,78,84,Placed
4971,7.5,1,1,0,63,4.5,No,Yes,59,58,NotPlaced
4972,8,2,3,0,90,4.8,Yes,Yes,89,80,Placed
4973,8.5,2,1,0,79,4.8,Yes,No,55,72,Placed
4974,7.9,1,2,3,80,4.7,Yes,Yes,78,73,NotPlaced
4975,7.7,0,1,1,78,4.6,Yes,Yes,74,66,NotPlaced
4976,7.4,1,2,1,74,3.9,No,Yes,76,74,NotPlaced
4977,6.5,1,2,1,77,4,No,No,55,63,NotPlaced
4978,7.7,2,2,0,75,4.5,Yes,Yes,78,72,NotPlaced
4979,7.5,1,2,1,79,4.4,Yes,No,55,77,Placed
4980,8.6,1,3,2,90,4.8,Yes,Yes,78,87,Placed
4981,8.5,2,3,2,90,4.8,Yes,Yes,82,87,Placed
4982,7.5,1,1,0,66,3.9,No,Yes,55,78,NotPlaced
4983,7.6,0,1,0,82,4.3,No,Yes,71,72,NotPlaced
4984,7.5,0,1,0,72,4.3,No,Yes,56,66,NotPlaced
4985,7.5,0,1,0,71,3.8,No,Yes,59,69,NotPlaced
4986,7,1,3,2,87,3.9,Yes,Yes,64,72,NotPlaced
4987,6.5,1,1,1,84,4.4,Yes,Yes,72,87,Placed
4988,7.6,2,2,2,83,4.8,Yes,Yes,71,85,Placed
4989,7.7,1,1,1,68,4.6,Yes,No,65,65,NotPlaced
4990,7.7,1,1,1,64,3.9,No,No,58,66,NotPlaced
4991,6.6,0,1,1,68,3.8,No,No,64,67,NotPlaced
4992,6.9,1,1,0,61,3.5,No,No,66,66,NotPlaced
4993,7.4,2,2,1,81,4.4,Yes,Yes,66,88,Placed
4994,8.1,2,2,0,83,4.4,No,No,74,82,NotPlaced
4995,6.9,0,1,0,81,4,No,Yes,74,71,NotPlaced
4996,8.3,0,3,2,80,4.7,Yes,Yes,79,85,NotPlaced
4997,7.7,1,3,2,81,4.7,Yes,Yes,73,66,NotPlaced
4998,8.5,1,1,2,75,4.8,No,Yes,75,62,Placed
4999,7.5,1,2,0,83,4.2,No,Yes,60,71,NotPlaced
5000,8.1,0,2,1,88,4.8,No,Yes,62,81,Placed
5001,7.9,0,2,2,85,4.8,Yes,Yes,75,83,NotPlaced
5002,7.7,2,3,2,89,4.5,No,Yes,74,85,NotPlaced
5003,7.5,0,3,2,83,4.4,Yes,Yes,78,88,Placed
5004,8.2,1,3,0,82,4.1,Yes,Yes,85,86,NotPlaced
5005,8.6,1,2,1,73,4.7,Yes,Yes,76,66,NotPlaced
5006,6.7,1,1,1,77,3.4,No,Yes,59,72,NotPlaced
5007,7.6,0,1,1,80,4.6,No,No,55,64,NotPlaced
5008,6.5,0,3,0,88,4.8,Yes,Yes,85,84,Placed
5009,8.2,2,3,2,90,4.8,Yes,No,77,83,Placed
5010,7.7,2,1,2,79,4.6,Yes,Yes,57,80,Placed
5011,7.5,1,2,1,83,4,No,Yes,67,71,NotPlaced
5012,6.5,0,1,1,60,3.7,No,No,61,68,NotPlaced
5013,7.4,2,2,0,66,4.2,Yes,No,69,69,NotPlaced
5014,8.2,1,1,0,71,3.6,Yes,Yes,55,65,NotPlaced
5015,6.5,0,1,1,66,4.4,No,No,69,67,NotPlaced
5016,6.5,1,1,1,71,3.7,No,Yes,67,64,NotPlaced
5017,8.7,2,3,2,77,4.8,Yes,No,89,87,Placed
5018,7.6,1,1,0,75,4,No,No,55,57,NotPlaced
5019,8.2,1,1,0,86,4.6,No,Yes,79,61,NotPlaced
5020,8.1,2,2,2,85,4.5,No,Yes,71,83,NotPlaced
5021,8.1,0,3,0,77,3.9,Yes,No,69,65,NotPlaced
5022,8.4,2,3,2,90,4.8,Yes,Yes,85,81,Placed
5023,8.3,1,3,2,86,4.8,Yes,Yes,80,84,Placed
5024,7.5,0,1,2,81,4.1,Yes,Yes,84,81,NotPlaced
5025,6.6,1,1,1,77,4,No,No,57,66,NotPlaced
5026,8.3,1,2,2,90,4.8,Yes,Yes,78,85,Placed
5027,8.3,2,3,2,89,4.8,Yes,Yes,83,82,Placed
5028,8.1,1,1,1,74,4.5,No,No,70,62,NotPlaced
5029,8.3,1,3,1,83,4.8,Yes,No,65,80,NotPlaced
5030,6.5,0,1,1,87,4.8,No,No,55,72,NotPlaced
5031,6.8,1,1,1,61,3.5,No,No,66,72,NotPlaced
5032,8,1,3,0,80,4.7,No,Yes,68,83,Placed
5033,8.2,2,3,2,90,4.8,Yes,Yes,75,85,Placed
5034,7.7,0,2,0,88,4.8,Yes,No,77,81,NotPlaced
5035,7.6,1,1,1,81,4,No,Yes,65,65,NotPlaced
5036,7.5,1,1,0,60,3.9,No,No,55,69,NotPlaced
5037,8.4,2,3,2,90,4.8,Yes,Yes,76,86,Placed
5038,7.8,1,2,1,81,3.7,No,Yes,55,83,NotPlaced
5039,8.4,0,3,2,84,4.5,Yes,No,85,84,Placed
5040,7.5,1,3,1,83,4.4,Yes,Yes,77,87,Placed
5041,8.3,2,2,0,79,4.5,Yes,Yes,82,66,Placed
5042,6.5,2,1,2,79,4.4,No,No,55,66,NotPlaced
5043,8.2,1,3,2,89,4.3,Yes,No,84,82,Placed
5044,6.5,1,2,1,78,4.1,No,No,78,63,NotPlaced
